ï»¿web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
1554326248-875,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@TheRebelTV,The Rebel,"My immigrant parents' only advice to me on applying to college: ""The SAT is probably much easier than the exams we took in India.""
#collegeadmissionsscandal
#CollegeAdmissions",5,5,82,1.55E+12,3/13/2019 16:16,/TheRebelTV/status/1105895162700591104
1554326248-1038,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@TheTaffinator,Kathy,"Elizabeth Warren says she has â€œzeroâ€ù sympathy for the parents involved in the #AdmissionsScandal 

Remember when she LIED (1/1024th)  about being a minority for her own benefit 

The irony is RICH",9,163,336,1.55E+12,3/13/2019 16:19,/TheTaffinator/status/1105577107722256388
1554326248-491,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Baxterwareham,Baxter Wareham,"""But they were already rich,"" people are exclaiming about the #CollegeScam parents.

Cash isn't social status, and in fact many trade money for high prestige every day.

https://www.cernovich.com/mindset-is-status-how-to-free-yourself-from-status-slavery/Â â€_",9,16,52,1.55E+12,3/13/2019 16:28,/Baxterwareham/status/1111430721044795394
1554326248-798,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@cedricyarbrough,Cedric Yarbrough,"The #CollegeScam discussion is interesting because most still don't understand the role status plays in our life.

I'm doing a thread, and also suggest you read @primalpoly's book Spent and also Class by Paul Fussell.

https://amzn.to/2u9lKig",5,9,71,1.55E+12,3/13/2019 16:29,/cedricyarbrough/status/1106225934900686848
1554326248-512,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Geopilot,GeorgeFWatson,@aoc and everyone else this isnâ€™t just about white America this #collegeadmissionscandal is about not being part of black America https://abc7news.com/bay-area-residents-charged-in-admissions-scandal-who-are-elizabeth-and-manuel-henriquez/5189809/Â â€_ One of the families is Dominican. #ados this POC argument by @aoc who is from the suburb of Yorktown and others is garbage,4,17,37,1.55E+12,3/13/2019 16:44,/Geopilot/status/1110901766416228352
1554326248-812,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@tillmantweets,@tillmantweets Â âùŒ,"#CollegeAdmissionsScam

Until 1996, records confirm Trump only donated a total of $5,500 to Penn.

Aug 2015â€”""I've donated, but nothing very substantial""
https://www.bostonglobe.com/news/nation/2015/08/28/donald-trump-was-bombastic-even-wharton-business-school/3FO0j1uS5X6S8156yH3YhL/story.htmlÂ â€_

He donated over $100,000 to the Penn Clubâ€”right before Don Jr was accepted
https://dparchives.library.upenn.edu/cgi-bin/imageserver.pl?oid=tdp19970128-01&getpdf=trueÂ â€_pic.twitter.com/UlJf3h0ofS",31,520,591,1.55E+12,3/13/2019 17:14,/tillmantweets/status/1106181571189661696
1554326248-492,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@LenBottone,Len Bottone,"Education â‰  intelligence.

In the US, education=privilege.
This #CollegeAdmissionsScam isnâ€™t the 1st.

Thereâ€™s pple w/PhDs who are of the most ignorant on earth.

Educated academics that continue to support Trump as he catapults the US into fascism proves their abject ignorance. pic.twitter.com/yEbGOvuAC3",16,85,166,1.55E+12,3/13/2019 17:14,/LenBottone/status/1111425403871100930
1554326248-489,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@LisaVanderpump,Lisa Vanderpump,"Oh, they bribed their way in? 

No SH-T, Karen.

The guy had a 1.8 gpa and tried to major in ""Kale"".

#collegeadmissionsscandal",2,5,82,1.55E+12,3/13/2019 17:18,/LisaVanderpump/status/1113120200264523776
1554326248-816,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@tictoc,TicToc by Bloomberg,"#AuntBecky ya thought ya werenâ€™t gonna get caught huh?
#collegeadmissionscandal #CollegeCheatingScandalpic.twitter.com/7zJa8h91j2",6,48,49,1.55E+12,3/13/2019 17:38,/tictoc/status/1106132900678942725
1554326248-579,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@SPHarrison2020,Samantha P. Harrison,"so, the left is freaking out because #FelicityHuffman was arrested in the morning at her house at gun point by the @FBI?  I can't find their tweets with the same outrage over it happening to #RogerStone.  Can someone direct me?  @FelicityHuffman #collegeadmissionscandal",12,39,142,1.55E+12,3/13/2019 17:45,/SPHarrison2020/status/1110926951382962177
1554326248-897,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@globalnews,Globalnews.ca,With this #collegeadmissionsscandal something I think #medtwitter doesn't talk about enough is the amount of privilege and nepotism involved to get into med school,5,54,202,1.55E+12,3/13/2019 18:02,/globalnews/status/1105851036940623873
1554326248-1092,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@jeanmariekeller,jeanmariekeller,"With the rich, cheating and entitlement go hand in hand. @AnandWrites @SRuhle #CollegeScam #WilliamMacy #Mossimohttp://dlvr.it/R0nJ9k",3,44,81,1.55E+12,3/13/2019 18:10,/jeanmariekeller/status/1105492563224678401
1554326248-1063,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@empiresesquire,Rose Green,KEEP THAT SAME ENERGY WITH EVERYBODY ELSE!! #TeamDL #collegeadmissionscandal #whiteprivilege #injusticepic.twitter.com/17gxevDWNj,13,141,334,1.55E+12,3/13/2019 18:11,/empiresesquire/status/1105524910896676866
1554326248-859,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@tonetalks,Antonio Moore,"For a president who has some stupid thing to say about EVERYTHING, notice how quiet he's been about the #CollegeAdmissionsScandal? He is trying to stay off that radar bc itâ€™s how he got into Wharton, how he got his three eldest idiot kids in & how his son-in-law got into Harvard. pic.twitter.com/FzDtnQWgma",8,18,57,1.55E+12,3/13/2019 18:25,/tonetalks/status/1105942408838053889
1554326248-565,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@gare_rc,The Garrett Show,More evidence of  #collegeadmissionscandal by dirty Democrats Felicity Huffman and Lori Loughlin #CollegeCheatingScandalpic.twitter.com/aRxPDRoAPs,16,237,181,1.55E+12,3/13/2019 18:49,/gare_rc/status/1110354197814353920
1554326248-767,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@GeraldoRivera,Geraldo Rivera,"If any other journos writing about the #CollegeAdmissionsScandal want to talk about how difficult it is to get accommodations for disabled students who don't have $500k to drop on bribes, please reach out. I've got some experience & expertise...

https://twitter.com/mattbc/status/1089765147328036864Â â€_",2,56,156,1.55E+12,3/13/2019 18:52,/GeraldoRivera/status/1106367384477143042
1554326248-559,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@MatthewRStover,Matthew R. Stover,"This is huge and widespread, I'm disgusted #MAGA"" #collegeadmissionscandal #Trump released on bond after surrendering to FBI in college admissions scandal""https://twitter.com/i/events/1105865392600186880Â â€_",6,76,79,1.55E+12,3/13/2019 18:58,/MatthewRStover/status/1111100622001049602
1554326248-959,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@CarolNBC4,Carol Soudah,"Think about USC in recent years...
1. Medical school dean doing hard drugs and partying 
2. Health center doctor abusing students over nearly 20 year period
3. Not just one rogue coach, but 4 people in athletics involved in #AdmissionsScam 
....all while raising record dollars. pic.twitter.com/4x78WzHPrj",16,48,115,1.55E+12,3/13/2019 19:01,/CarolNBC4/status/1105679493526511617
1554326248-629,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@NAISnetwork,NAIS,"Predator trump settled a $25 Million lawsuit for defrauding people out of their money with trump university.

The #collegeadmissionsscandal has me thinking about that today.",7,62,219,1.55E+12,3/13/2019 19:14,/NAISnetwork/status/1111011812546408449
1554326248-739,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Randy_Haas,Randy Haas,Kelly and Ryan discuss the #collegeadmissionsscandal. WATCH THE ENTIRE VIDEO HERE: http://bit.ly/2TJZaeKÂ pic.twitter.com/TXTYHTCBxh,25,21,187,1.55E+12,3/13/2019 19:32,/Randy_Haas/status/1106728834886520832
1554326248-632,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@UnlikelyFilm,Unlikely,"lori loughlin paying instgram 500k to shutdown so people stop making memes about her daughter
#LoriLoughlin #OliviaJade #CollegeCheatingScandal #collegeadmissionsscandal #collegeadmissionscandal #collegescam pic.twitter.com/Cnu3ZcHPIZ",3,69,348,1.55E+12,3/13/2019 19:59,/UnlikelyFilm/status/1110915205515468801
1554326248-887,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@spitsfire_,_ù•__ù–•_ù–__ù–™_ù–˜_ù–‹_ù–__ù–—_ù–_Â _Ÿ’¥,"Elizabeth Warren says she has ""zero"" sympathy for the parents involved in the #CollegeAdmissionScandal

Oh come on Warren, you can at least be 1/1024th sympathetic, canâ€™t ya? pic.twitter.com/YJHq1AJlG7",518,1.9K,6.8K,1.55E+12,3/13/2019 20:11,/spitsfire_/status/1105864095029489665
1554326248-1011,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@natayiu,Natayiu,"You literally canâ€™t make this shit up.

Rick Caruso isnâ€™t just a â€œUSC official,â€ù heâ€™s the chair of the schoolâ€™s Board of Trustees. And Olivia Jade was on his yacht in the Bahamas when the news about her mom broke.Let that sink in.
#CollegeAdmissionsScandal #CollegeChearingScandalhttps://twitter.com/PageSix/status/1105975332832792582Â â€_",13,114,198,1.55E+12,3/13/2019 20:38,/natayiu/status/1105614935667687424
1554326248-753,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@ChineseAZ,ChineseAZ,"So of the 33 cases in the #CollegeAdmissionsScandal disclosed so far, the overwhelming majority of the kids cheated for went to USC in Los Angeles. 1/ pic.twitter.com/vy5F1dq2dI",4,39,64,1.55E+12,3/13/2019 20:43,/ChineseAZ/status/1106597208692912128
1554326248-976,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@wendyluwrites,Wendy Lu,Did not think the #collegeadmissionsscandal could get more absurd. I was wrong.  https://nypost.com/2019/03/13/son-defends-parents-caught-in-college-admissions-scandal-while-smoking-blunt/Â â€_,12,25,74,1.55E+12,3/13/2019 21:25,/wendyluwrites/status/1105655653903880192
1554326248-600,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@OakKnollSHC,Oak Knoll SHC,"""Thanks to alleged criminals like these, accommodation can become a battle between student and suspicious professor, rather than a process of community building and inclusion."" -@Lollardfish

Spot on.

#CollegeAdmissionsScandal
 https://www.cnn.com/2019/03/12/opinions/college-cheating-scandal-privilege-disability-perry/index.htmlÂ â€_",1,19,36,1.55E+12,3/13/2019 22:01,/OakKnollSHC/status/1110230869200027648
1554326248-850,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@mitrakalita,S. Mitra Kalita,"#Media, this is William Rick Singer. He's the #AdmissionsScam ringleader MAN whose face should be plastered all over hell and gone. Quit the clickbait using celebrity WOMEN. There were hundreds of parents, thousands maybe, many of them MEN, who broke the law in #AdmissionsGatepic.twitter.com/k3gTwFWSkN",2,44,68,1.55E+12,3/13/2019 22:29,/mitrakalita/status/1105965319003299843
1554326248-815,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@rebeccavallas,Rebecca Vallas,"So, if the Hollywood elites are paying 100â€™s of thousands of dollars to get their kids into elite universities....How did David Hogg get into Harvard? 
Things that make you go : Hmmmmmmmm......#CollegeCheatingScandal #AdmissionsScam #MAGA #KAG #TrumpTrain #Deplorable",3,30,74,1.55E+12,3/13/2019 22:50,/rebeccavallas/status/1106154289049804800
1554326248-647,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Hanging_Dead,2020 Vote Blue Â _Ÿ‡º_Ÿ‡¸ #POTUS46,I AM DECEASED HAHAHHA this is why I love the internet #olivajade #collegeadmissionscandal pic.twitter.com/4F4zeNqK8U,1,35,149,1.55E+12,3/14/2019 0:00,/Hanging_Dead/status/1110831189433159680
1554326248-837,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Jas_Hans1,Jas Hans,BREAKING: Thornton Melon arrested by FBI in #collegeadmissionsscandal pic.twitter.com/WeXIQROrG3,6,29,83,1.55E+12,3/14/2019 0:08,/Jas_Hans1/status/1105997711638052868
1554326248-1053,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@realKingLip,King Lip,â€œSo these Hollywood geniuses paid people to actually take SATs for their brats and paid with a check to bogus â€˜charitiesâ€™! Then they Photoshopped their spawnsâ€™ mug on the actual photos of actual athletes actually competing. And then they bragged online!â€œ #collegeadmissionsscandal pic.twitter.com/CtdlYC92IH,9,61,100,1.55E+12,3/14/2019 2:54,/realKingLip/status/1105557089684844544
1554326248-529,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Cimarron_Ranch,Cimarron Ranch,This week's U.S. #CollegeCheatingScandal is shedding light on the ways wealthy families have a leg up when it comes to admissions #AdmissionsScandal pic.twitter.com/pisCEIYtT8,1,19,36,1.55E+12,3/14/2019 3:00,/Cimarron_Ranch/status/1112784703977713665
1554326248-1000,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@theyoungjoo,Jooyoung LeeÂ _Ÿ¥‹,"â€œWhen celebrities & others with privilege use a marginalized communityâ€™s civil rights as a VIP pass, it frames reasonable accommodations as something â€˜specialâ€™ you should be able to buy, vs. actual civil rightsâ€ùâ€”@RebeccaCokley https://www.teenvogue.com/story/the-college-admissions-scandal-could-have-lasting-impacts-for-disabled-peopleÂ â€_ #CollegeAdmissionsScandal",0,20,35,1.55E+12,3/14/2019 4:25,/theyoungjoo/status/1105626471022772224
1554326248-589,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@KellyNews8,Kelly Hessedal,This whole #AdmissionsScam thing is reminding me that some of us get asked for our credentials simply for existing on twitter: pic.twitter.com/jnSUqlbikq,4,6,42,1.55E+12,3/14/2019 4:33,/KellyNews8/status/1111609012813000704
1554326248-729,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@schoppesullivan,Dr. Sarah Schoppe-Sullivan,"Hereâ€™s the question we should be asking about the #collegeadmissionsscandal â€” if these rich kidsâ€™ grades werenâ€™t good enough to get them in these schools without bribes, do we really  believe they honestly stayed academically qualified on their own?",24,39,166,1.55E+12,3/14/2019 5:11,/schoppesullivan/status/1106942869846323201
1554326248-746,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@SchooledABC,Schooled,"Elizabeth Warren made over $400,000 at Harvard because she lied on her application and said she was Native American Indian. 

But today says she has zero sympathy for the parents caught doing the same things she did for herself in the #AdmissionsScandal #AdmissionsScam pic.twitter.com/eqXz9X8pt6",2,45,55,1.55E+12,3/14/2019 6:13,/SchooledABC/status/1113480460988899329
1554326248-1024,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@hophog1,G.O. Horn,Branco Cartoon â€“  Background Check #MeToo https://legalinsurrection.com/2019/03/branco-cartoon-metoo/Â â€_ #Pocahontas #AdmissionsScam #Warren2020,8,61,120,1.55E+12,3/14/2019 6:49,/hophog1/status/1105598047294316549
