content,replies,retweets,favorites,published_date,polarity,subjectivity
"It's been a hell of a journey, but I'm 35 days away from my last class ever. Black lawyer bae with the box braids because I'm authentically me. So grateful that I have my post-grad job lined up doing work I care about! #blacklawyers #jdloading #lawyerbae #georgetown #classof2019pic.twitter.com/2bw2FZuAxk",8.0,0,27,3/21/19 16:00,-0.10416666666666666,0.25
I miss driving in to #Georgetown (Washington DC). Just look at this flower shop?! Myrtle Beach seriously needs to step up their downtown game :@awalkinthewild...#wehaveadifferentgeorgetownhere #georgetowndc #greenworksflorist #flowershop #downto_ http://bit.ly/2QZk2Oopic.twitter.com/LowLL6tuBp,0.0,0,0,1/1/19 6:39,-0.3666666666666667,0.5333333333333333
I'm angry and disappointed. #Georgetown responded a few days ago in defense of their decision. University officials maintain that the benefits from the project would outweigh the deforestation in terms of greenhouse gas emissions.https://www.thehoya.com/students-push-administrators-details-solar-panel-initiative/_,4.0,27,49,2/20/19 9:19,-0.48333333333333334,0.6166666666666667
"The message is simple: turn around, dont drown. Road crews from @wilcogov just closed this low-water crossing across the San Gabriel River on CR 100, east of #Georgetown. Take these warnings very seriously! @KXAN_Newspic.twitter.com/qtpBCGxW63",1.0,4,12,1/2/19 10:05,-0.2138888888888889,0.4412698412698413
We are trying to locate and identify these two cars who were in the area of #Stanford-le-hope on the 31st December (#NYE) who may have witnessed or been involved in a fail to stop serious crash on #Victoria Road? Can you help in any way? Please call #SCIU on 101 #RTpic.twitter.com/NUW1bkW3xp,0.0,30,8,1/2/19 4:38,-0.41666666666666663,0.4833333333333333
"""Falls Dead While Hearing Football Game Over Radio"" January 1, 1927 #History #OTD #OnThisDay  #RoseBowl #alabamafootball #StanfordMore at:http://www.newsobscure.com/pic.twitter.com/Q3ztBiddu9",0.0,0,0,1/1/19 7:30,-0.03333333333333336,0.43333333333333335
Quarterback and son of #Stanford football player Rob Coffin |  @CoffinRobbie 3.4 grade point average and 1110 on the SAT. Two sport athlete -#sports #ncaa #highschoolfootball  #cfb @CoachRboyd #getopen #rivals #athletesstrategypic.twitter.com/HFSd58kdN3,1.0,17,18,1/6/19 11:53,-0.15,0.39999999999999997
#Stanford Teaches Its #AutonomousRaceCars to Learn From Their Past via @DigitalTrends #AI https://buff.ly/2I1eHAwpic.twitter.com/sXdj7tSEZw,0.0,1,1,4/1/19 23:10,-0.25,0.25
#Stanford Womens Basketball #NCAAWomensBasketball leads at the half.  33-26 over ND by controlling the boards and shooting 41% to ND 26%.,0.0,0,0,4/1/19 18:50,-0.16666666666666666,0.16666666666666666
This Stanford professor is a heavy weight in the cryptography world and a member of VeResesrch too. His previous cryptocurrency work including Bulletproof: https://web.stanford.edu/~buenz/pubs/bulletproofs.pdf_ have a read.  $VET #Stanford #VeResesrchhttps://twitter.com/vechainofficial/status/1111272616914882561_,1.0,9,43,3/28/19 9:11,-0.18333333333333335,0.3333333333333333
The #Stanford Cancer Institute is now on LinkedIn! Follow our National #Cancer Institute-Designated Comprehensive Cancer Center at https://www.linkedin.com/company/stanford-cancer/_.pic.twitter.com/rbsNaNyCne,0.0,0,0,4/2/19 13:34,-0.1,0.1
What a game of the #FightingIrish in #NCAAW game against #Stanford - lets start to play in the first half against #UCon,1.0,0,1,4/1/19 19:53,-0.17916666666666667,0.325
Narrow phenotype of gluten specific CD4+ T cells can give insight into other autoimmune conditions: time well spent at #Stanford @ChristophAsb  @stiftkgjhttps://www.nature.com/articles/s41591-019-0403-9_,0.0,2,11,3/29/19 16:14,-0.10625000000000001,0.25
"Watching #RoseBowl. After the 1932, my @ColgateFB Raiders were undefeated, untied and UNSCORED UPON, but deemed too small to be invited to Pasadena. #Pitt was crushed by #USC 35-0. Scribes wrote that we wouldve played a better game. #Columbia went the next year, beat #Stanford.",17.0,12,111,1/1/19 14:19,-0.05,0.27999999999999997
"When they say hard work pays off, they mean it. #Stanford pic.twitter.com/Gam2pjWdYs",1.0,3,37,3/29/19 21:40,-0.30208333333333337,0.6145833333333333
Stanford helped pioneer artificial intelligence. Now the university wants to put humans at its center. Take a look how they're aiming to do that in this article! #AI #SiliconValley #Stanford #technologyhttp://bit.ly/2VfimOP,0.0,0,1,4/2/19 10:24,-0.17499999999999996,0.4000000000000001
"No one wants to admit the truth about a massive 2004 CHEATING SCANDAL! Especially not the press, the 'Siemens Corp., the College Board, #Stanford #Princeton #UCBerkeley #Harvard or their faculty! ABC just now decided to SECRETLY remove it's story! Why now?https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_",0.0,0,0,3/26/19 19:56,-0.075,0.7
"#Stanford students : Stanford Asian American Activism Committee is hosting a RALLY *TODAY* (2/20) @ 12:30 pm in White Plaza, to speak out against Stanford's unethical policies concerning students with mental illness. Sign the petition : http://tinyurl.com/dloapetition pls RTpic.twitter.com/cCD7naz1ge",0.0,17,26,2/20/19 9:54,-0.025,0.05
But this guy will still get a PhD from #Stanford! He cheated 1200 other students & got away with it! He also got away with $100K & guaranteed acceptance to ANY Ivy League school he wanted! The press actually HELPED in the cover-up for 14 years!(Now GONE) https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_,0.0,0,0,3/25/19 13:12,-0.09765625,0.2375
#Stanford leads ND at the half 33-26.  #NCAAWomensBasketball in Chicago.pic.twitter.com/3H3oU0SiQ0  at Wintrust Arena,0.0,1,1,4/1/19 18:59,-0.16666666666666666,0.16666666666666666
"A few transit highlights from 2018, spanning from Salinas to Sacramento.#sfmta #montereysalinastransit #marintransit #sacramentort #stanford #yolobus #sacramento #sanfrancisco_ https://www.instagram.com/p/BsE5zW6FoBq/?utm_source=ig_twitter_share&igshid=19yzl6q5rmrdk_",0.0,0,0,12/31/18 19:19,-0.2,0.1
Fran is about to change the game #taapathletics #nba #wnba #powerade #basketball #sports #dunk #stanford #collegebasketball #ncaa #mcdaag #mcdonalds #bigmac #espnw #WomensHistoryMonthpic.twitter.com/CiXDZ4TFlI,0.0,2,1,3/27/19 13:20,-0.4,0.4
#Stanford buries #WSU 98-50 at Maples Pavilion. Its the worst loss of the Ernie Kent era.pic.twitter.com/qtu5fIJqRy,7.0,7,20,2/28/19 19:52,-1.0,1.0
"UPDATED: #NotreDame 's Jackie Young keys second-half surge past #Stanford, sending #GoIrish back to the women's Final Four. Up next: #UConn on Friday.https://www.indystar.com/story/sports/college/notre-dame/2019/04/01/princetons-jackie-young-leads-notre-dame-past-stanford-84-68/3330685002/_",0.0,2,5,4/2/19 6:17,-0.03,0.32999999999999996
Amsterdams bath and body brand Rituals has brought its products inspired by the ancient traditions of Eastern cultures to #Stanford Shopping Center. http://ow.ly/KOfy30oeenPpic.twitter.com/w12t0F9FHd,0.0,0,1,3/30/19 13:35,-0.1,0.1
"I'm watching this #byu vs #stanford game, I have some questions",0.0,0,0,3/25/19 20:24,-0.4,0.4
#Stanfords #sustainable #scholars #building embraces the #California #landscape https://buff.ly/2YvQBDJ #green #greentrends #greeninfrastructure #environment #ecofriendly #design #construction #sustainability #architecture #development #urbanplanning #materials #greennewspic.twitter.com/HmK1zDrXe8,0.0,1,4,3/29/19 10:29,-0.2,0.3
"#Stanford University's Hoover Institution is celebrating its centennial with a speaker series that launched Tuesday, which explores 'a century of ideas' in relation to democracy and foreign policy. https://bit.ly/2HKMXRepic.twitter.com/vZjQG4elyN",3.0,3,7,3/27/19 17:40,-0.125,0.125
Hey  @DangeRussWilson is at the game supporting baby sis #NCAAW #NotreDame v. #Stanford,0.0,0,1,4/1/19 19:27,-0.07500000000000001,0.325
#NMHpostseason Josh Sharma 15 earned All-PAC 12 honorable mention! This season; Josh broke the #Stanford single season field goal % record with 67.3%! #GoStanford #NMHandPAC12 #NMHrecordbreaker #GoNMH @Josharma20pic.twitter.com/osaU1TZGVq,0.0,1,15,3/29/19 11:47,-0.08928571428571427,0.21428571428571427
Quick jog around my ward in the sun #stanford #Corringham #Thurrock - quick 7k to prepare for my next charity run with @ASWatkins and to feel less bad about eating my weight in cake with @APSchrader at lunch!pic.twitter.com/NNHxjaKgCd,1.0,1,5,4/1/19 9:44,-0.039999999999999966,0.3466666666666667
Elizabeth Holmes will probably try to do the same!!! Maybe #Stanford will even HELP HER do it AGAIN - especially Professor Channing Robertson (who should also be in jail somewhere - NOT still an emeritus Stanford professor)!,0.0,1,2,4/1/19 15:44,-0.041666666666666664,0.375
Utah sweeps California in football & basketball. And people say the Utes were the weak link in expansion. #Pac12 #UCLA #USC #Cal #Stanford,0.0,7,47,3/9/19 19:28,-0.375,0.625
"Doug Lenat's keynote ""Its Statistical Learning and Knowledge Engineering All the Way Down"" Knowledge Based Systems and Machine Learning. #aaai #stanford #aaai-makepic.twitter.com/sZBeUzDXbc",0.0,0,2,3/25/19 10:35,-0.15555555555555559,0.2888888888888889
"You can play Gravity Garry, the game I made for the 2018 #Stanford fall game jam here: https://superpokeunicorn.itch.io/gravity-garry#gamedev #screenshotsaturdaypic.twitter.com/TS5fYfvbSY",0.0,3,6,3/30/19 20:18,-0.4,0.4
The institute will focus on guiding artificial intelligence to benefit humanity. #AI #Stanford https://lnkd.in/ezsWDkY,0.0,0,0,3/25/19 6:00,-0.6,1.0
"Still not sure if Rick Pitino to #UCLA is realistic possibility, but its getting harder to ignore.https://www.google.com/amp/s/www.dukebasketballreport.com/platform/amp/2019/1/1/18163753/rick-pitino-is-a-problematic-hire-but-still-uclas-best-option-ncaa-basketball_",12.0,2,15,1/1/19 15:09,-0.061111111111111116,0.4074074074074074
"This is not just a phenomenon that happens to the stars, the guys who play in every game. It happens to the guys you never heard of.""Former #UCLA RB Rod Stensrud,  was diagnosed with Alzheimer's at age 55 and died 5 years later. Read his story:https://www.mercurynews.com/2019/01/02/something-is-wrong-with-my-brain-life-after-football-for-a-one-time-bay-area-star/_",0.0,2,11,1/2/19 13:48,-0.13333333333333333,0.13333333333333333
Punahou School three-star power back Sitiveni Kaufusi breaks down his commitment to #UCLA: https://247sports.com/Article/College-Football-Recruiting-Punahou-power-back-Sitiveni-Kaufusi-commits-to-UCLA-129143223/_pic.twitter.com/zDgpObeF1r,1.0,5,25,2/15/19 13:36,-0.07777777777777779,0.14444444444444446
To the #Undocumented Students that are #UCLABound. You belong here and no one can say shit otherwise. #collegebound #ucla #TrueBruin,1.0,25,88,3/22/19 21:57,-0.2,0.8
Former #USC tailback commit Jordan Wilmore is expected to sign with either #Utah or #UCLA,28.0,33,175,1/14/19 19:16,-0.05,0.2
@MentalUcla Mental Wellness needs of LGBTQ+ Students at UCLA #UCLA #Mentalhealth #MentalUCLApic.twitter.com/hbPTIzszuf,0.0,0,0,3/29/19 11:46,-0.1,0.2
"A few college picks for all my people out there!Ive changed my name to #RevengeGameJayLike, follow, retweet please#UCLA -4 revenge#OregonSt -4 revenge#Oregon -2.5 revenge#JayMoneyIsMoney#MoneyGangSportz@SBRSportsPicks#KingsCourt#GamblingTwitter#JustWin#Cbbpic.twitter.com/r69Fx0FBMS",5.0,14,47,2/28/19 17:36,-0.25,0.1
Why is this alien reading about the history of human civilization at the #UCLA library?  Find out at http://spark.ucla.edu/SETI #UCLASETIpic.twitter.com/F1I8dJJBZF,0.0,1,1,3/27/19 14:30,-0.125,0.425
@MentalUcla Mental Wellness needs of Latinx Students at UCLA #UCLA #Mentalhealth #MentalUCLApic.twitter.com/X8RW7DDT71,0.0,0,0,3/29/19 11:46,-0.1,0.2
Black Women Write!#citeblackwomen #citeasista #blackgirlmagic #UCLA #USC &  @SipandSonderpic.twitter.com/GXvF8QF7N5  at Sip & Sonder,1.0,13,54,3/9/19 19:32,-0.20833333333333331,0.43333333333333335
#UCLA Basketball: The women will be nothing to mess with in 2019-20_@UCLAWBBhttps://gojoebruin.com/2019/04/02/ucla-basketball-the-women-will-be-nothing-to-mess-with-in-2019-20/_,0.0,2,28,4/2/19 12:29,-0.175,0.175
1/2 @MentalUcla Mental Wellness needs of Black Female Students at UCLA #UCLA #Mentalhealth #MentalUCLApic.twitter.com/G0CtVNQYdG,0.0,2,2,3/29/19 11:31,-0.08888888888888889,0.26666666666666666
Title defense begins tonight. It's #pac12gym Meet Day! #UCLA competes at 6pm MT/5pm PT in session 2 of the @pac12 Championships. Watch on @Pac12Network. #GoBruinspic.twitter.com/mu6pZbWlwg  at Maverik Center,11.0,36,384,3/23/19 7:58,-0.1,0.1
Freshman Sophie Scott leads a 1-2-3 #UCLA sweep in the 1500m with a time of 4:35.40. Paige Carter (4:36.00) and Kira Loren (4:36.60) finished right behind. pic.twitter.com/46tEVFdOkz,0.0,3,36,3/29/19 19:49,-0.05714285714285716,0.6178571428571429
The brothers of Alpha Phi Alpha at #UCLA just dropped this ICE Cold social justice cypher // @GammaXi1947 #AlphaPhiAlphaFull article + video: https://buff.ly/2Gex7xNpic.twitter.com/VO0VEAwwhC,1.0,36,48,2/7/19 14:33,-0.07222222222222223,0.5388888888888889
"With all the coaching scrutiny #UCLA basketball and #USC football has been under the last couple decades, you mean to tell me that they couldnt find a qualified black coach or even interview? Whats really going on",1.0,0,1,4/2/19 11:51,-0.06979166666666665,0.346875
"#UCLA DE transfer Jaelan Phillips, the nations No. 1 recruit two years ago, is expected to take an official visit to #Miami this weekend, per source.",41.0,366,1.5K,1/22/19 8:05,-0.1,0.4
"1. No he didn't. He made two, and both seasons were complete and utter disappointments. Go back and look at them.2. He failed as head coach of #UCLA in nearly every aspect of the job. https://twitter.com/abc7curt/status/1080713351506743303_",2.0,1,17,1/3/19 0:34,-0.06000000000000001,0.42000000000000004
Turned down the #UCLA coaching position.,0.0,0,0,4/1/19 16:36,-0.15555555555555559,0.2888888888888889
FAQ on UCLA admissions and the U.S. Department of Justice complaint -- https://buff.ly/2Tyoa4E ---#admissionsscam #doj #ucla pic.twitter.com/Xy98MFyu8R,0.0,1,1,3/26/19 12:18,-0.3,0.2
"#BoomBaby @lbsumvb sweeps #UCLA once again in Pauley Pavilion! pic.twitter.com/3s8YeVtfDt  at California State University, Long Beach (CSULB)",1.0,6,47,1/19/19 20:41,-0.05,0.4
".@uclaanderson promotes Larry Fink, CEO of @blackrock. BlackRock is invested in all five of the largest US weapons companies, operates a private prison in Northern Mexico, & plays a huge role in the deforestation of the Amazon. Shame on #UCLA! Fink is a disgusting war profiteer. pic.twitter.com/IW4dazZjEH",2.0,43,41,4/2/19 10:36,-0.16666666666666663,0.7583333333333333
"I got accepted into a really cool medical program, tht would kickstart my career in being a surgeon. Its at #UCLA where I plan to go in 2020. However I sadly cant afford it. I created a go fund me because its my dream program at my dream school.plz rt https://www.gofundme.com/6vh7vfk?pc=ot_co_dashboard_a&rcid=d463139ef4404720b8c0ee8f6e848654_",4.0,30,30,2/12/19 17:39,-0.05000000000000001,0.5499999999999999
"This aged well, @ #UCLA pic.twitter.com/sYztLibQx2",0.0,0,1,3/30/19 4:23,-0.1,0.4
"Final: @USC_Baseball upsets to-ranked #UCLA, 7-2, behind a 125-pitch effort from Connor Lunn.Lunn: 8.2 IP, 7 H, 2 ER, 4 BB, 8 K.Chase Bushor: 2-4, 2B, 3 RBIMatthew Acosta: 2-5, 2 R, HR, 2 RBI.",0.0,6,31,3/29/19 21:50,-0.2,0.85
my two proudest moments years of working hard pays off!! Latinas in higher education! #UCLA #UCBpic.twitter.com/rvlP7EMeB4,2.0,23,162,3/28/19 16:04,-0.07161458333333337,0.5208333333333333
"I wanted to post this on FB but since it's down, Twitter gets it.Bernie is coming to UCLA to attend a union rally!#FacebookDown  #BernieSanders #ucla #Bernie2020 #fbdown #instagramisdownhttp://dailybruin.com/2019/03/12/presidential-candidate-bernie-sanders-to-attend-union-rally-at-ucla/_",5.0,58,122,3/13/19 12:13,-0.19444444444444448,0.2888888888888889
"Smashed pumpkins, broken bottles & burned Christmas trees line Roebling Ave in Westwood after multiple parties got out-of-hand last night near #UCLA campus  no citations or arrests but A LOT of cleaning up to do! | WATCH @ABC7 11am. #abc7eyewitnesspic.twitter.com/5BS0pPZj9L  at UCLA",14.0,23,50,1/11/19 10:40,-0.06875,0.21666666666666667
"UCLA's Lajahna Drummer commits a flagrant foul on UConn's Katie Lou Samuelson (33) in the second half of #NCAA Albany Regional semi-final action March 29, 2019 at the Times Union Center in #Albany. 2019, The Day Publishing Co. @thedayct #ucon #huskies #ncaaw #UCLA #marchmadnesspic.twitter.com/vkZn4eS003",2.0,8,25,3/29/19 20:44,-0.041666666666666664,0.09166666666666667
2/2 @MentalUcla Mental Wellness needs of Black Female Students at UCLA #UCLA #Mentalhealth #MentalUCLApic.twitter.com/epgVdOVvV2,0.0,1,1,3/29/19 11:32,-0.08888888888888889,0.26666666666666666
That #JamieRobbins is ridiculously close to perfection.  Just need her to do a little turn. #UCLA #Volleyball #Bruins #beachvolleyball #TuesdayMotivation #TuesdayThoughts #fitgirls #beachbabes #gymlife #fitfam pic.twitter.com/gXw63d8Vkg,2.0,1,13,4/2/19 14:21,-0.26041666666666663,0.75
One thing I remember about our championship run in 2006 was guys like @Scottgarson @jasonludwig staying up for hours breaking down film not sure if they even slept #UCLA #marchmadenesspic.twitter.com/Nv4HVbaMGR,2.0,4,23,3/28/19 22:11,-0.20277777777777778,0.5888888888888889
#UCLA TE Caleb Wilson is a late addition to the North team roster. He replaces Stetson TE Donald Parham.,6.0,20,73,1/24/19 7:05,-0.3,0.6
"I talk crap about this school a lot, but Im so blessed to be able to attend a HBCU, which ALSO happens to be the #1 public university in the nation  #UCLA #HBCU",5.0,25,88,3/27/19 14:54,-0.10000000000000002,0.49722222222222223
Found this #UCLABaseball Alumni game baseball signed by current #MLB #NLWest managers #DaveRoberts @dodgers & #ToreyLovullo @Dbacks #Dodgers #DBacks #UCLA pic.twitter.com/UQvePmUR5B,0.0,0,1,4/1/19 13:01,-0.2,0.4
"If #UCLA actually does something stupid like hiring Earl Watson, all of the basketball alumni (his friends) need to own it when he fails. If he was a premier candidate he would have a job already.",1.0,0,5,4/2/19 15:47,-0.175,0.6
2020 Honolulu (Hawaii) St. Louis wide receiver Matt Sykes took an unofficial visit to #UCLA today. https://twitter.com/MattSykes17/status/1112866679346749442_,0.0,3,20,4/1/19 17:02,-0.1,0.4
Mick Cronin just does this as a negotiating tactic with UC. He did it with #UNLV a few years ago and now he is using #UCLA  I doubt he goes. Why would someone want him anyway.....,1.0,0,1,4/2/19 14:19,-0.2,0.1
Local law enforcement is giving ride-sharing tips to ensure #safety for everyone. This comes a few days after police in SC say a #USC student was killed by someone who may have been posing as an #Uber driver.(Ft. @FergusonTwpPD Chief)Full link: https://wjactv.com/news/local/police-giving-ride-sharing-tips-after-student-mistook-a-car-for-her-uber-and-was-killed_pic.twitter.com/emRQTA8e4F  at WJAC State College,1.0,1,4,4/1/19 21:00,-0.012500000000000011,0.1625
"We've just uploaded some extensive coverage of the @VisionsnVoices' 40 Years of Alien: 40th Anniversary Exhibit, including an article, video and interview! | https://www.avpgalaxy.net/website/articles/avp-galaxy-tours-usc-alien-40th-anniversary-exhibit/_ | #Alien #Alien40th #Alien40thAnniversary #VisionsAndVoices #USC #Xenomorph #XenomorphXX121pic.twitter.com/HT8XvTSgrP",0.0,10,49,3/23/19 11:07,-0.1875,0.611111111111111
"LOVE this: Jake Olson, #USCs blind long snapper, will participate in the bench press portion of the Trojans Pro Day on March 20 and & will raise funds to help cure the retinoblastoma cancer that took his eyesight. Go! https://pledgeit.org/jake-olson-2019",0.0,73,204,3/7/19 10:33,-0.020833333333333332,0.5555555555555555
#USC has offered Newport Beach (Calif.) Corona del Mar tight end Mark Redman: https://247sports.com/Player/Mark-Redman-46053505/_pic.twitter.com/jWR4r1B3l2,4.0,11,44,2/21/19 9:11,-0.17857142857142858,0.2857142857142857
Aunt Becky in jail! They gotta incorporate this into the final season of Fuller House! https://perezhilton.com/lori-loughlin-college-admissions-scandal-custody-husband-mossimo/_ #OperationVarsityBlues #LoriLoughlin #FelicityHuffman #JohnStamos #USC,34.0,4,90,3/13/19 12:40,-0.0625,0.5
Reggie Bush absolutely changed the game of College Football...He was Social Media before Social Media. The amount of money Bush made for #USC and the #NCAA was astronomical. The precedent taken to remove his heisman is still a travesty to this Day...pic.twitter.com/o5KD4DhOyJ,11.0,109,352,1/9/19 19:47,-0.03333333333333334,0.35833333333333334
"no border in ireland  and take back that corrupt bank tax that was placed on our heads, we are struggling with all these taxes #USC #LPT while banks in ireland  pay no tax under @LeoVaradkar governmentpic.twitter.com/0pYJcKswL0",0.0,0,0,4/2/19 12:43,-0.25,0.5
Mater Dei four-star cornerback Darion Green-Warren de-commits from #Oklahoma. Green-Warren sill being heavily pursued by #USC. Nod to @ChrisNTrevino and the War Room Friday.https://twitter.com/gogettadarion/status/1104111808451731456_,4.0,10,103,3/9/19 8:26,-0.2,0.5
One #USC reporter writes that the #FightOn offense is massively improved under Harrell. Remember when last years defense was supposed to be the best since 2008 but it turned out they just played against a bad offense everyday in practice? Me too!!!,1.0,0,6,4/1/19 13:01,-0.018124999999999968,0.5266666666666666
Signs installed on Figueroa for pedestrians unfortunately they are backwards.   #LAMetro #USC #YouHadOneJobpic.twitter.com/LPxmXSAW7Q,3.0,1,2,4/1/19 17:18,-0.5,1.0
Former #TexasTech coach and current #USC offensive coordinator Kliff Kingsbury is expected to get head coaching interviews with the #Cardinals and #Jets.https://sports.yahoo.com/sources-kliff-kingsbury-get-head-coaching-interviews-jets-cardinals-232458625.html_,247.0,846,2.3K,1/1/19 15:35,-0.03333333333333333,0.26666666666666666
Mick i an going through a crisis when Dil ireann fucked me@over with corrupt bank debt #LPT #USC and no pay rise since 2008 as @EndaKennyTD said we cant have one,0.0,0,0,4/2/19 9:53,-0.55,0.85
"#USC loads the bases for second time today, but can't get a run across.Trojans have left seven men on base in three innings. #UCLA leads 4-2.",0.0,0,3,3/31/19 17:34,-0.26666666666666666,0.3333333333333333
"As @PenguinOfTroy said on our pod this week (almost done editing), Lynn Swann not attending the #USC admin retreat because it'd make him breach the autograph show contract should've been leaked before the weekend. Would've shown awareness to the poor optics and been preemptive.",8.0,2,14,4/2/19 16:02,-0.4,0.6
"The ""Ugh Factor"" level just went up 100x with THIS development: Lori Loughlin's daughter spent spring break on yacht of #USC Board of Trustee. She was aboard the yacht WHEN THE STORY BROKE. https://mol.im/a/6806497",34.0,46,128,3/13/19 20:36,-0.1,0.1
Banned from Galen Center but not Dedeaux Field! #USC https://twitter.com/yankees23/status/1112526127032078337_,3.0,3,52,3/31/19 18:26,-0.125,0.1
So I found out yesterday I got into THE UNIVERSITY OF SOUTHERN CALIFORNIA. YEAH. My life absolutely insane right now. I was in tears and I honestly still cant believe it. Beyond thankful for my blessings and my family. #USC #IGotIntoUSC pic.twitter.com/cd02XP4Eam,5.0,25,170,3/24/19 20:37,-0.02857142857142858,0.6089285714285714
"For #USC fans concerned about whether or not five-star wide receiver Bru McCoy will end up with the Trojans due to the uncertainty surrounding Kliff Kingsbury, Im told hes on campus and nearly done moving in. He starts classes tonight. https://247sports.com/college/usc/Board/102339/Contents/Just-a-heads-up-on-five-star-WR-Bru-McCoy-127461446/_ (VIP)@247Sportspic.twitter.com/fCD4lt8Hzw",14.0,22,105,1/7/19 12:11,-0.041666666666666664,0.39166666666666666
#USC basketball adds grad transfer guard from Columbia. Adlesh averaged 13.5 points per game this season and made 180 3-pointers in his time there. https://twitter.com/QuintonAdlesh/status/1112760133745065984_,0.0,0,6,4/1/19 12:47,-0.4,0.4
"Santa Ana (Calif.) Mater Dei OL Myles Murao recaps weekend visit to #UCLA, will see #USC this weekend and has several other schools he's hoping to see later this off-seasonhttps://247sports.com/Article/Myles-Murao-recaps-visit-to-UCLA-hearing-from-USC-LSU-Michigan-Oregon-and-Washington--130230585/_pic.twitter.com/BUmW1qLcOv",0.0,11,51,3/18/19 8:30,-0.041666666666666664,0.125
"Three dead students in a week at #USC yall be careful out there, take care of your health, take care of your mental health, and utilize the buddy system when going out",1.0,1,1,3/30/19 13:30,-0.13333333333333333,0.5333333333333333
#USC pitched one of the top offensive linemen in Southern California on playing a new position: ($)https://247sports.com/college/usc/Article/USC-recruiting-Myles-Murao-offensive-line-center-get-on-field-as-freshman-130604972/_pic.twitter.com/ZScZs6KyDv,2.0,3,13,3/29/19 13:59,-0.02840909090909091,0.48863636363636365
"Trojan Sample Sale TODAY at Galen Center Team Store, 7am to 4pm! Save on apparel starting at $10! #usc #fightonpic.twitter.com/pbtQG7Zmmm",0.0,0,6,3/29/19 8:24,-0.0625,0.1
Most experts didnt think Kliff was gonna get those NFL head  jobs...but denying the interview process to an up and coming coach is a horrible administrative error #USC,21.0,26,274,1/5/19 14:33,-0.25,0.75
"Those who work together, play together.These two Portsmouth coworkers won big on the recent March 27 #Powerball drawing - to the tune of $150,000!Shout out to all the other lottery work teams out there!  #WinnerWednesdaypic.twitter.com/peZtQdlaXO",0.0,0,4,4/3/19 11:43,-0.052083333333333336,0.24166666666666667
Stop Veteran Suicide! The campaign for THE GATEKEEPER officially launched yesterday. Join the fight today!LINK: https://igg.me/at/thegatekeeper/x_#thegatekeeper #thegatekeeperfilm #usc #military #veterans #campaign #kickstarter #indiegogo #thesis #ptsd #film #shortfilm #hydehooliganspic.twitter.com/xlUlbwB9cx,1.0,1,3,3/28/19 16:45,-0.05,0.05
"#USC reporters claim QB Kedon Slovis could end up winning the starting job for #FightOn. Of all the crazy things theyve ever said, this might be the craziest.",0.0,1,11,4/1/19 18:35,-0.033333333333333326,0.5833333333333334
Sick little #alien exhibition at #usc pic.twitter.com/OuJomdmEd3,0.0,2,11,4/1/19 4:32,-0.38392857142857145,0.7023809523809524
Lol...This is a bad look. #USC #NCAAScandal  https://www.tmz.com/2019/03/13/lori-loughlin-daughter-olivia-yacht-usc-board-of-trustees-rick-caruso/_,2.0,10,23,3/14/19 5:55,-0.6999999999999998,0.6666666666666666
"#USC TE target Darnell Washington is unlike any tight end you've ever seen at 6-foot-7.5, 248 pounds and running a 4.7: ($)https://247sports.com/college/usc/Article/USC-recruiting-Darnell-Washington-tight-end-dynamic-weapon-Georgia-Penn-State-Oregon-Michigan-130601868/_ pic.twitter.com/xUyS7hIiOo",8.0,11,112,3/27/19 21:30,-0.4642857142857143,0.6428571428571428
Watch #USC five-star QB commit Bryce Young highlights from this past weekend's Adidas 7-on-7 National Championship: https://247sports.com/Article/Watch-five-star-USC-commit-Bryce-Young-at-Adidas-7-on-7-National-Championship-130777669/_ @gmartlive @insidetroy,1.0,18,68,4/1/19 12:02,-0.075,0.325
crazy thing is I was dying at this photoshoot cause I was sick asf. But I assisted this shoot for my buddies vintage page. The vibes was real so I couldnt just sit it out. Thanks kboogy for being apart of this. #USC #LosAngeles #Californiapic.twitter.com/MfSN76QHrG,1.0,1,12,3/26/19 21:55,-0.2285714285714286,0.5642857142857143
"I think all the students who were denied admission to  #USC during this time period, should start a class action lawsuit against the school or any other university who committed similar fraud!https://www.tmz.com/2019/03/13/lori-loughlin-daughter-olivia-yacht-usc-board-of-trustees-rick-caruso/_",6.0,23,51,3/13/19 16:05,-0.008333333333333331,0.2916666666666667
"Every hour this gets worse. Former #USC athletic administrator Donna Heinel was also getting paid for her outside consulting firm helping kids navigate the NCAA clearinghouse, holding seminars for cash on campus.  Nice job here by @BradyMcCollough. https://www.latimes.com/sports/usc/la-sp-usc-heinel-admissions-corruption-20190313-story.html_pic.twitter.com/BJkogn9CZc",35.0,90,214,3/13/19 22:48,-2.2204460492503132e-17,0.41
"If Lynn Swann is showing a spine blocking Kliff Kingsbury's NFL interviews, why wasn't he so tough when evaluating Clay Helton? #USC",16.0,21,175,1/6/19 11:31,-0.3888888888888889,0.8333333333333334
No summer vacation for carolinians yet. Sad reacts#memes#USC pic.twitter.com/OiWg584Dek,0.0,0,1,3/30/19 3:15,-0.5,1.0
They not ready @MobleyIsaiah #USC23 #Fightonpic.twitter.com/jFl9MhxqBO,2.0,15,79,3/25/19 18:37,-0.1,0.5
